2021-10-15 23:16:06,614 - INFO - run algo
2021-10-15 23:16:06,626 - INFO - 217
2021-10-15 23:16:06,626 - INFO - 217
2021-10-15 23:16:06,631 - INFO - load:
2021-10-15 23:16:06,631 - INFO - Finish random requester set R and supplier set S 
                             percent_R=0.25, num_R=55, len_R=55 
                             percent_S=0.25, num_S=55, len_S=54
2021-10-15 23:16:06,646 - INFO - compute | 1 | (0.0, 0.0) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,646 - INFO - load | 1 | (0.0, 0.05) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.1) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.15000000000000002) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.2) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.25) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.30000000000000004) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,647 - INFO - load | 1 | (0.0, 0.35000000000000003) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,648 - INFO - load | 1 | (0.0, 0.4) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,648 - INFO - load | 1 | (0.0, 0.45) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,648 - INFO - load | 1 | (0.0, 0.5) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
2021-10-15 23:16:06,648 - INFO - load | 1 | (0.0, 0.55) | 55 | 1 | {155} | 1061| 0.0 | 496.0302387511479 
