-136.5	-136.5	-262.8	-262.8	-383.7	-383.7	-383.7	-383.7	
-182.0	-182.0	-350.40000000000003	-350.40000000000003	-511.6	-511.6	-511.6	-511.6	
-375.5	-375.5	-633.5	-633.5	-823.0	-676.0	-980.5	-865.5	
-450.59999999999997	-450.59999999999997	-810.6	-777.0	-1137.0	-1137.0	-1443.0	-1443.0	
-525.6999999999999	-525.6999999999999	-978.5999999999999	-978.5999999999999	-1359.3999999999999	-1359.3999999999999	-1699.6	-1699.6	
-731.2	-731.2	-1334.4	-1334.4	-1793.6000000000001	-1788.8000000000002	-2252.0	-2228.0	
-822.6	-822.6	-1501.2	-1411.2	-2071.8	-2021.4	-2583.0	-2502.0	
-914.0	-914.0	-1668.0	-1568.0	-2302.0	-2246.0	-2870.0	-2780.0	
-88.19999999999999	-88.19999999999999	-166.2	-166.2	-241.39999999999998	-241.39999999999998	-241.39999999999998	-241.39999999999998	
-132.3	-132.3	-249.30000000000004	-249.30000000000004	-362.1000000000001	-362.1000000000001	-362.1000000000001	-362.1000000000001	
-280.8	-280.8	-480.0	-480.0	-620.4000000000001	-513.2	-741.2	-653.6	
-351.0	-351.0	-630.5	-609.5	-889.0	-889.0	-1133.0	-1133.0	
-421.2	-421.2	-792.0	-792.0	-1102.2	-1102.2	-1376.3999999999999	-1374.0	
-599.9000000000001	-599.9000000000001	-1093.4	-1093.4	-1479.1000000000001	-1465.8000000000002	-1862.7000000000003	-1835.4	
-685.6	-685.6	-1249.6000000000001	-1180.8	-1733.6000000000001	-1688.8000000000002	-2159.2000000000003	-2088.8	
-771.3000000000001	-771.3000000000001	-1405.8	-1328.4	-1950.3	-1899.9	-2429.1	-2349.9	
-39.29999999999999	-39.29999999999999	-74.19999999999999	-74.19999999999999	-106.89999999999998	-106.89999999999998	-106.89999999999998	-106.89999999999998	
-78.60000000000001	-78.60000000000001	-148.4	-148.4	-213.8	-213.8	-213.8	-213.8	
-179.7	-179.7	-312.9	-312.9	-407.09999999999997	-334.8	-488.4	-429.0	
-239.59999999999997	-239.59999999999997	-439.2	-419.99999999999994	-619.5999999999999	-619.5999999999999	-791.1999999999999	-791.1999999999999	
-299.49999999999994	-299.49999999999994	-572.4999999999999	-572.4999999999999	-797.9999999999999	-797.9999999999999	-1000.9999999999999	-1000.4999999999999	
-457.20000000000005	-457.20000000000005	-816.6000000000001	-816.6000000000001	-1113.6000000000001	-1089.0000000000002	-1406.4000000000003	-1369.8000000000002	
-533.4	-533.4	-952.6999999999999	-906.4999999999999	-1337.0	-1274.6999999999998	-1654.8	-1584.8	
-609.6	-609.6	-1088.8	-1036.0	-1528.0	-1456.8000000000002	-1891.2	-1811.2	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
-25.90000000000001	-25.90000000000001	-47.70000000000002	-47.70000000000002	-69.30000000000003	-69.30000000000003	-69.30000000000003	-69.30000000000003	
-84.2	-84.2	-143.20000000000002	-143.20000000000002	-180.4	-153.0	-209.20000000000002	-181.8	
-126.3	-126.3	-218.7	-218.7	-307.8	-307.8	-388.5	-388.5	
-168.39999999999998	-168.39999999999998	-292.0	-291.59999999999997	-415.2	-415.2	-522.8	-510.4	
-220.0	-220.0	-430.5	-430.5	-578.0	-577.0	-724.5	-715.0	
-264.00000000000006	-264.00000000000006	-516.6	-477.6000000000001	-705.0000000000001	-697.8000000000001	-880.8000000000002	-870.0000000000001	
-308.0	-308.0	-602.6999999999999	-557.1999999999999	-822.5	-814.0999999999999	-1027.6	-1014.9999999999999	
18.700000000000006	18.700000000000006	33.20000000000001	33.20000000000001	47.000000000000014	47.000000000000014	47.000000000000014	47.000000000000014	
