0.30000000000000004	0.1	0.030000000000000006	(0.30000000000000004, 0.030000000000000006)	203	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.30000000000000004	0.2	0.06000000000000001	(0.30000000000000004, 0.06000000000000001)	203	2	(301,)	34527	8286.480000000001	{739, 301}	34527	8286.480000000001	{739, 301}	37425	8982.000000000002	{739, 301}	37425	8982.000000000002
0.30000000000000004	0.30000000000000004	0.09000000000000002	(0.30000000000000004, 0.09000000000000002)	203	2	(301,)	34527	7250.670000000001	{739, 301}	34527	7250.670000000001	{739, 301}	37425	7859.250000000001	{739, 301}	37425	7859.250000000001
0.30000000000000004	0.4	0.12000000000000002	(0.30000000000000004, 0.12000000000000002)	203	3	(301,)	34527	6214.860000000001	{301, 677}	34527	6214.860000000001	(301, 677)	39597	7127.460000000001	{301, 677}	39597	7127.460000000001
0.30000000000000004	0.5	0.15000000000000002	(0.30000000000000004, 0.15000000000000002)	203	7	(301,)	34527	5179.050000000001	{828, 301}	34527	5179.050000000001	(301, 828)	40358	6053.700000000001	{828, 301}	40358	6053.700000000001
0.30000000000000004	0.6000000000000001	0.18000000000000005	(0.30000000000000004, 0.18000000000000005)	203	8	(301,)	34527	4143.24	{301, 63}	34527	4143.24	(301, 63)	47517	5702.04	{301, 63}	47517	5702.04
0.30000000000000004	0.7000000000000001	0.21000000000000005	(0.30000000000000004, 0.21000000000000005)	203	10	(301,)	34527	3107.43	{301, 63}	34527	3107.43	(301, 63)	47517	4276.53	{301, 63}	47517	4276.53
0.30000000000000004	0.8	0.24000000000000005	(0.30000000000000004, 0.24000000000000005)	203	13	(301,)	34527	2071.62	{301, 63}	34527	2071.62	(301, 63)	47517	2851.02	{301, 63}	47517	2851.02
0.30000000000000004	0.9	0.2700000000000001	(0.30000000000000004, 0.2700000000000001)	203	23	(301,)	34527	1035.809999999999	{301, 63}	34527	1035.809999999999	(301, 63)	47517	1425.5099999999986	{301, 63}	47517	1425.5099999999986
0.30000000000000004	1.0	0.30000000000000004	(0.30000000000000004, 0.30000000000000004)	203	30	(301,)	34527	0.0	{104, 301}	34527	0.0	(301, 104)	51498	0.0	{104, 301}	51498	0.0
