0.6000000000000001	0.4	0.24000000000000005	(0.6000000000000001, 0.24000000000000005)	21	5	(46,)	189	68.04	{149, 125, 46, 23}	189	68.04	(46, 149)	328	118.08000000000001	{149, 125, 46, 23}	322	115.92000000000002	(46, 149, 125)	431	155.16000000000003	{149, 125, 46, 23}	431	155.16000000000003	(46, 149, 23, 125)	523	188.28000000000003	{149, 125, 46, 23}	523	188.28000000000003
0.6000000000000001	0.6000000000000001	0.3600000000000001	(0.6000000000000001, 0.3600000000000001)	21	14	(1,)	227	54.48	{1, 125, 46, 49}	227	54.48	(1, 46)	396	95.03999999999999	{1, 125, 46, 49}	384	92.16	(1, 46, 49)	544	130.56	{1, 125, 46, 49}	544	130.56	(1, 46, 49, 149)	683	163.92	{1, 125, 46, 49}	675	162.0
0.6000000000000001	0.8	0.4800000000000001	(0.6000000000000001, 0.4800000000000001)	21	32	(150,)	271	32.519999999999996	{1, 173, 150, 49}	271	32.519999999999996	(1, 150)	498	59.76	{1, 173, 150, 49}	498	59.76	(1, 150, 49)	655	78.6	{1, 173, 150, 49}	655	78.6	(1, 150, 49, 65)	810	97.2	{1, 173, 150, 49}	691	82.92
0.6000000000000001	1.0	0.6000000000000001	(0.6000000000000001, 0.6000000000000001)	21	46	(150,)	271	0.0	{1, 173, 150, 49}	271	0.0	(1, 150)	498	0.0	{1, 173, 150, 49}	498	0.0	(1, 150, 205)	658	0.0	{1, 173, 150, 49}	655	0.0	(1, 150, 49, 205)	815	0.0	{1, 173, 150, 49}	691	0.0
0.8	0.0	0.0	(0.8, 0.0)	3	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
0.8	0.2	0.16000000000000003	(0.8, 0.16000000000000003)	3	2	(125,)	10	6.4	{168, 125}	10	6.4	{168, 125}	12	7.68	{168, 125}	12	7.68	{168, 125}	12	7.68	{168, 125}	12	7.68	{168, 125}	12	7.68	{168, 125}	12	7.68
0.8	0.4	0.32000000000000006	(0.8, 0.32000000000000006)	3	10	(47,)	18	8.64	{46, 149, 62, 47}	18	8.64	(46, 62)	33	15.84	{46, 149, 62, 47}	31	14.879999999999999	(46, 47, 149)	43	20.64	{46, 149, 62, 47}	40	19.2	(46, 47, 149, 125)	52	24.96	{46, 149, 62, 47}	49	23.52
0.8	0.6000000000000001	0.4800000000000001	(0.8, 0.4800000000000001)	3	32	(150,)	31	9.919999999999998	{65, 173, 150, 167}	31	9.919999999999998	(150, 65)	50	15.999999999999998	{65, 173, 150, 167}	35	11.199999999999998	(17, 150, 65)	67	21.439999999999998	{65, 173, 150, 167}	38	12.159999999999998	(17, 150, 156, 47)	83	26.559999999999995	{65, 173, 150, 167}	56	17.919999999999998
0.8	0.8	0.6400000000000001	(0.8, 0.6400000000000001)	3	48	(150,)	31	4.959999999999997	{173, 109, 150, 167}	31	4.959999999999997	(150, 109)	55	8.799999999999995	{173, 109, 150, 167}	55	8.799999999999995	(150, 65, 109)	74	11.839999999999995	{173, 109, 150, 167}	59	9.439999999999996	(150, 33, 65, 109)	91	14.559999999999993	{173, 109, 150, 167}	62	9.919999999999995
0.8	1.0	0.8	(0.8, 0.8)	3	54	(150,)	31	0.0	{173, 109, 150, 167}	31	0.0	(150, 109)	55	0.0	{173, 109, 150, 167}	55	0.0	(150, 65, 109)	74	0.0	{173, 109, 150, 167}	59	0.0	(150, 33, 65, 109)	91	0.0	{173, 109, 150, 167}	62	0.0
1.0	0.0	0.0	(1.0, 0.0)	0	0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0	{}	0	0.0
1.0	0.2	0.2	(1.0, 0.2)	0	3	(168,)	0	0.0	{168, 125, 46}	0	0.0	(168, 125)	0	0.0	{168, 125, 46}	0	0.0	{168, 125, 46}	0	0.0	{168, 125, 46}	0	0.0	{168, 125, 46}	0	0.0	{168, 125, 46}	0	0.0
1.0	0.4	0.4	(1.0, 0.4)	0	19	(169,)	0	0.0	{49, 61, 125, 62}	0	0.0	(169, 156)	0	0.0	{49, 61, 125, 62}	0	0.0	(169, 156, 125)	0	0.0	{49, 61, 125, 62}	0	0.0	(169, 156, 125, 62)	0	0.0	{49, 61, 125, 62}	0	0.0
1.0	0.6000000000000001	0.6000000000000001	(1.0, 0.6000000000000001)	0	46	(214,)	0	0.0	{122, 92, 125, 102}	0	0.0	(214, 125)	0	0.0	{122, 92, 125, 102}	0	0.0	(214, 122, 125)	0	0.0	{122, 92, 125, 102}	0	0.0	(214, 102, 122, 125)	0	0.0	{122, 92, 125, 102}	0	0.0
1.0	0.8	0.8	(1.0, 0.8)	0	54	(214,)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 125)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 122, 125)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 109, 122, 125)	0	0.0	{122, 125, 109, 102}	0	0.0
1.0	1.0	1.0	(1.0, 1.0)	0	54	(214,)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 125)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 122, 125)	0	0.0	{122, 125, 109, 102}	0	0.0	(214, 109, 122, 125)	0	0.0	{122, 125, 109, 102}	0	0.0
