did	lamb	obj	method	budget	scheme	setM_star	I	W	RI	RW
d1	1.0	W	brute	1						
d1	1.0	W	brute	2						
d1	1.0	W	brute	3						
d1	1.0	W	brute	4						
d1	1.0	W	greedy	1	(0.0, 0.0)	{53}	821	562.28	0.0	0.0
d1	1.0	W	greedy	1	(0.0, 0.05)	{53}	821	562.28	-41.05	-28.11
d1	1.0	W	greedy	1	(0.0, 0.1)	{53}	821	562.28	-82.1	-56.23
d1	1.0	W	greedy	1	(0.0, 0.15)	{143}	959	654.38	-143.85	-98.16
d1	1.0	W	greedy	1	(0.0, 0.2)	{143}	959	654.38	-191.8	-130.88
d1	1.0	W	greedy	1	(0.0, 0.25)	{143}	959	654.38	-239.75	-163.59
d1	1.0	W	greedy	1	(0.0, 0.3)	{143}	959	654.38	-287.7	-196.31
d1	1.0	W	greedy	1	(0.0, 0.35)	{143}	959	654.38	-335.65	-229.03
d1	1.0	W	greedy	1	(0.0, 0.4)	{143}	959	654.38	-383.6	-261.75
d1	1.0	W	greedy	1	(0.0, 0.45)	{143}	959	654.38	-431.55	-294.47
d1	1.0	W	greedy	1	(0.0, 0.5)	{143}	959	654.38	-479.5	-327.19
d1	1.0	W	greedy	1	(0.0, 0.55)	{143}	959	654.38	-527.45	-359.91
d1	1.0	W	greedy	1	(0.0, 0.6)	{143}	959	654.38	-575.4	-392.63
d1	1.0	W	greedy	1	(0.0, 0.65)	{143}	959	654.38	-623.35	-425.34
d1	1.0	W	greedy	1	(0.0, 0.7)	{143}	959	654.38	-671.3	-458.06
d1	1.0	W	greedy	1	(0.0, 0.75)	{143}	959	654.38	-719.25	-490.78
d1	1.0	W	greedy	1	(0.0, 0.8)	{143}	959	654.38	-767.2	-523.5
d1	1.0	W	greedy	1	(0.0, 0.85)	{143}	959	654.38	-815.15	-556.22
d1	1.0	W	greedy	1	(0.0, 0.9)	{143}	959	654.38	-863.1	-588.94
d1	1.0	W	greedy	1	(0.0, 0.95)	{143}	959	654.38	-911.05	-621.66
d1	1.0	W	greedy	1	(0.0, 1.0)	{143}	959	654.38	-959.0	-654.38
d1	1.0	W	greedy	1	(0.05, 0.0)	{53}	821	562.28	41.05	41.05
d1	1.0	W	greedy	1	(0.05, 0.05)	{53}	821	562.28	0.0	12.94
d1	1.0	W	greedy	1	(0.05, 0.1)	{53}	821	562.28	-41.05	-15.18
d1	1.0	W	greedy	1	(0.05, 0.15)	{143}	959	654.38	-95.9	-50.21
d1	1.0	W	greedy	1	(0.05, 0.2)	{143}	959	654.38	-143.85	-82.93
d1	1.0	W	greedy	1	(0.05, 0.25)	{143}	959	654.38	-191.8	-115.64
d1	1.0	W	greedy	1	(0.05, 0.3)	{143}	959	654.38	-239.75	-148.36
d1	1.0	W	greedy	1	(0.05, 0.35)	{143}	959	654.38	-287.7	-181.08
d1	1.0	W	greedy	1	(0.05, 0.4)	{143}	959	654.38	-335.65	-213.8
d1	1.0	W	greedy	1	(0.05, 0.45)	{143}	959	654.38	-383.6	-246.52
d1	1.0	W	greedy	1	(0.05, 0.5)	{143}	959	654.38	-431.55	-279.24
d1	1.0	W	greedy	1	(0.05, 0.55)	{143}	959	654.38	-479.5	-311.96
d1	1.0	W	greedy	1	(0.05, 0.6)	{143}	959	654.38	-527.45	-344.68
d1	1.0	W	greedy	1	(0.05, 0.65)	{143}	959	654.38	-575.4	-377.39
d1	1.0	W	greedy	1	(0.05, 0.7)	{143}	959	654.38	-623.35	-410.11
d1	1.0	W	greedy	1	(0.05, 0.75)	{143}	959	654.38	-671.3	-442.83
d1	1.0	W	greedy	1	(0.05, 0.8)	{143}	959	654.38	-719.25	-475.55
d1	1.0	W	greedy	1	(0.05, 0.85)	{143}	959	654.38	-767.2	-508.27
d1	1.0	W	greedy	1	(0.05, 0.9)	{143}	959	654.38	-815.15	-540.99
d1	1.0	W	greedy	1	(0.05, 0.95)	{143}	959	654.38	-863.1	-573.71
d1	1.0	W	greedy	1	(0.05, 1.0)	{143}	959	654.38	-911.05	-606.43
d1	1.0	W	greedy	1	(0.1, 0.0)	{53}	821	562.28	82.1	82.1
d1	1.0	W	greedy	1	(0.1, 0.05)	{53}	821	562.28	41.05	53.99
d1	1.0	W	greedy	1	(0.1, 0.1)	{53}	821	562.28	0.0	25.87
d1	1.0	W	greedy	1	(0.1, 0.15)	{143}	959	654.38	-47.95	-2.26
d1	1.0	W	greedy	1	(0.1, 0.2)	{143}	959	654.38	-95.9	-34.98
d1	1.0	W	greedy	1	(0.1, 0.25)	{143}	959	654.38	-143.85	-67.69
d1	1.0	W	greedy	1	(0.1, 0.3)	{143}	959	654.38	-191.8	-100.41
d1	1.0	W	greedy	1	(0.1, 0.35)	{143}	959	654.38	-239.75	-133.13
d1	1.0	W	greedy	1	(0.1, 0.4)	{143}	959	654.38	-287.7	-165.85
d1	1.0	W	greedy	1	(0.1, 0.45)	{143}	959	654.38	-335.65	-198.57
d1	1.0	W	greedy	1	(0.1, 0.5)	{143}	959	654.38	-383.6	-231.29
d1	1.0	W	greedy	1	(0.1, 0.55)	{143}	959	654.38	-431.55	-264.01
d1	1.0	W	greedy	1	(0.1, 0.6)	{143}	959	654.38	-479.5	-296.73
d1	1.0	W	greedy	1	(0.1, 0.65)	{143}	959	654.38	-527.45	-329.44
d1	1.0	W	greedy	1	(0.1, 0.7)	{143}	959	654.38	-575.4	-362.16
d1	1.0	W	greedy	1	(0.1, 0.75)	{143}	959	654.38	-623.35	-394.88
d1	1.0	W	greedy	1	(0.1, 0.8)	{143}	959	654.38	-671.3	-427.6
d1	1.0	W	greedy	1	(0.1, 0.85)	{143}	959	654.38	-719.25	-460.32
d1	1.0	W	greedy	1	(0.1, 0.9)	{143}	959	654.38	-767.2	-493.04
d1	1.0	W	greedy	1	(0.1, 0.95)	{143}	959	654.38	-815.15	-525.76
d1	1.0	W	greedy	1	(0.1, 1.0)	{143}	959	654.38	-863.1	-558.48
d1	1.0	W	greedy	1	(0.15, 0.0)	{53}	821	562.28	123.15	123.15
d1	1.0	W	greedy	1	(0.15, 0.05)	{53}	821	562.28	82.1	95.04
d1	1.0	W	greedy	1	(0.15, 0.1)	{53}	821	562.28	41.05	66.92
d1	1.0	W	greedy	1	(0.15, 0.15)	{143}	959	654.38	0.0	45.69
d1	1.0	W	greedy	1	(0.15, 0.2)	{143}	959	654.38	-47.95	12.97
d1	1.0	W	greedy	1	(0.15, 0.25)	{143}	959	654.38	-95.9	-19.74
d1	1.0	W	greedy	1	(0.15, 0.3)	{143}	959	654.38	-143.85	-52.46
d1	1.0	W	greedy	1	(0.15, 0.35)	{143}	959	654.38	-191.8	-85.18
d1	1.0	W	greedy	1	(0.15, 0.4)	{143}	959	654.38	-239.75	-117.9
d1	1.0	W	greedy	1	(0.15, 0.45)	{143}	959	654.38	-287.7	-150.62
d1	1.0	W	greedy	1	(0.15, 0.5)	{143}	959	654.38	-335.65	-183.34
d1	1.0	W	greedy	1	(0.15, 0.55)	{143}	959	654.38	-383.6	-216.06
d1	1.0	W	greedy	1	(0.15, 0.6)	{143}	959	654.38	-431.55	-248.78
d1	1.0	W	greedy	1	(0.15, 0.65)	{143}	959	654.38	-479.5	-281.49
d1	1.0	W	greedy	1	(0.15, 0.7)	{143}	959	654.38	-527.45	-314.21
d1	1.0	W	greedy	1	(0.15, 0.75)	{143}	959	654.38	-575.4	-346.93
d1	1.0	W	greedy	1	(0.15, 0.8)	{143}	959	654.38	-623.35	-379.65
d1	1.0	W	greedy	1	(0.15, 0.85)	{143}	959	654.38	-671.3	-412.37
d1	1.0	W	greedy	1	(0.15, 0.9)	{143}	959	654.38	-719.25	-445.09
d1	1.0	W	greedy	1	(0.15, 0.95)	{143}	959	654.38	-767.2	-477.81
d1	1.0	W	greedy	1	(0.15, 1.0)	{143}	959	654.38	-815.15	-510.53
d1	1.0	W	greedy	1	(0.2, 0.0)	{53}	821	562.28	164.2	164.2
d1	1.0	W	greedy	1	(0.2, 0.05)	{53}	821	562.28	123.15	136.09
d1	1.0	W	greedy	1	(0.2, 0.1)	{53}	821	562.28	82.1	107.97
d1	1.0	W	greedy	1	(0.2, 0.15)	{143}	959	654.38	47.95	93.64
d1	1.0	W	greedy	1	(0.2, 0.2)	{143}	959	654.38	0.0	60.92
d1	1.0	W	greedy	1	(0.2, 0.25)	{143}	959	654.38	-47.95	28.21
d1	1.0	W	greedy	1	(0.2, 0.3)	{143}	959	654.38	-95.9	-4.51
d1	1.0	W	greedy	1	(0.2, 0.35)	{143}	959	654.38	-143.85	-37.23
d1	1.0	W	greedy	1	(0.2, 0.4)	{143}	959	654.38	-191.8	-69.95
d1	1.0	W	greedy	1	(0.2, 0.45)	{143}	959	654.38	-239.75	-102.67
d1	1.0	W	greedy	1	(0.2, 0.5)	{143}	959	654.38	-287.7	-135.39
d1	1.0	W	greedy	1	(0.2, 0.55)	{143}	959	654.38	-335.65	-168.11
d1	1.0	W	greedy	1	(0.2, 0.6)	{143}	959	654.38	-383.6	-200.83
d1	1.0	W	greedy	1	(0.2, 0.65)	{143}	959	654.38	-431.55	-233.54
d1	1.0	W	greedy	1	(0.2, 0.7)	{143}	959	654.38	-479.5	-266.26
d1	1.0	W	greedy	1	(0.2, 0.75)	{143}	959	654.38	-527.45	-298.98
d1	1.0	W	greedy	1	(0.2, 0.8)	{143}	959	654.38	-575.4	-331.7
d1	1.0	W	greedy	1	(0.2, 0.85)	{143}	959	654.38	-623.35	-364.42
d1	1.0	W	greedy	1	(0.2, 0.9)	{143}	959	654.38	-671.3	-397.14
d1	1.0	W	greedy	1	(0.2, 0.95)	{143}	959	654.38	-719.25	-429.86
d1	1.0	W	greedy	1	(0.2, 1.0)	{143}	959	654.38	-767.2	-462.58
d1	1.0	W	greedy	1	(0.25, 0.0)	{53}	821	562.28	205.25	205.25
d1	1.0	W	greedy	1	(0.25, 0.05)	{53}	821	562.28	164.2	177.14
d1	1.0	W	greedy	1	(0.25, 0.1)	{53}	821	562.28	123.15	149.02
d1	1.0	W	greedy	1	(0.25, 0.15)	{143}	959	654.38	95.9	141.59
d1	1.0	W	greedy	1	(0.25, 0.2)	{143}	959	654.38	47.95	108.87
d1	1.0	W	greedy	1	(0.25, 0.25)	{143}	959	654.38	0.0	76.16
d1	1.0	W	greedy	1	(0.25, 0.3)	{143}	959	654.38	-47.95	43.44
d1	1.0	W	greedy	1	(0.25, 0.35)	{143}	959	654.38	-95.9	10.72
d1	1.0	W	greedy	1	(0.25, 0.4)	{143}	959	654.38	-143.85	-22.0
d1	1.0	W	greedy	1	(0.25, 0.45)	{143}	959	654.38	-191.8	-54.72
d1	1.0	W	greedy	1	(0.25, 0.5)	{143}	959	654.38	-239.75	-87.44
d1	1.0	W	greedy	1	(0.25, 0.55)	{143}	959	654.38	-287.7	-120.16
d1	1.0	W	greedy	1	(0.25, 0.6)	{143}	959	654.38	-335.65	-152.88
d1	1.0	W	greedy	1	(0.25, 0.65)	{143}	959	654.38	-383.6	-185.59
d1	1.0	W	greedy	1	(0.25, 0.7)	{143}	959	654.38	-431.55	-218.31
d1	1.0	W	greedy	1	(0.25, 0.75)	{143}	959	654.38	-479.5	-251.03
d1	1.0	W	greedy	1	(0.25, 0.8)	{143}	959	654.38	-527.45	-283.75
d1	1.0	W	greedy	1	(0.25, 0.85)	{143}	959	654.38	-575.4	-316.47
d1	1.0	W	greedy	1	(0.25, 0.9)	{143}	959	654.38	-623.35	-349.19
d1	1.0	W	greedy	1	(0.25, 0.95)	{143}	959	654.38	-671.3	-381.91
d1	1.0	W	greedy	1	(0.25, 1.0)	{143}	959	654.38	-719.25	-414.63
d1	1.0	W	greedy	1	(0.3, 0.0)	{53}	821	562.28	246.3	246.3
d1	1.0	W	greedy	1	(0.3, 0.05)	{53}	821	562.28	205.25	218.19
d1	1.0	W	greedy	1	(0.3, 0.1)	{53}	821	562.28	164.2	190.07
d1	1.0	W	greedy	1	(0.3, 0.15)	{143}	959	654.38	143.85	189.54
d1	1.0	W	greedy	1	(0.3, 0.2)	{143}	959	654.38	95.9	156.82
d1	1.0	W	greedy	1	(0.3, 0.25)	{143}	959	654.38	47.95	124.11
d1	1.0	W	greedy	1	(0.3, 0.3)	{143}	959	654.38	0.0	91.39
d1	1.0	W	greedy	1	(0.3, 0.35)	{143}	959	654.38	-47.95	58.67
d1	1.0	W	greedy	1	(0.3, 0.4)	{143}	959	654.38	-95.9	25.95
d1	1.0	W	greedy	1	(0.3, 0.45)	{143}	959	654.38	-143.85	-6.77
d1	1.0	W	greedy	1	(0.3, 0.5)	{143}	959	654.38	-191.8	-39.49
d1	1.0	W	greedy	1	(0.3, 0.55)	{143}	959	654.38	-239.75	-72.21
d1	1.0	W	greedy	1	(0.3, 0.6)	{143}	959	654.38	-287.7	-104.93
d1	1.0	W	greedy	1	(0.3, 0.65)	{143}	959	654.38	-335.65	-137.64
d1	1.0	W	greedy	1	(0.3, 0.7)	{143}	959	654.38	-383.6	-170.36
d1	1.0	W	greedy	1	(0.3, 0.75)	{143}	959	654.38	-431.55	-203.08
d1	1.0	W	greedy	1	(0.3, 0.8)	{143}	959	654.38	-479.5	-235.8
d1	1.0	W	greedy	1	(0.3, 0.85)	{143}	959	654.38	-527.45	-268.52
d1	1.0	W	greedy	1	(0.3, 0.9)	{143}	959	654.38	-575.4	-301.24
d1	1.0	W	greedy	1	(0.3, 0.95)	{143}	959	654.38	-623.35	-333.96
d1	1.0	W	greedy	1	(0.3, 1.0)	{143}	959	654.38	-671.3	-366.68
d1	1.0	W	greedy	1	(0.35, 0.0)	{53}	821	562.28	287.35	287.35
d1	1.0	W	greedy	1	(0.35, 0.05)	{53}	821	562.28	246.3	259.24
d1	1.0	W	greedy	1	(0.35, 0.1)	{53}	821	562.28	205.25	231.12
d1	1.0	W	greedy	1	(0.35, 0.15)	{143}	959	654.38	191.8	237.49
d1	1.0	W	greedy	1	(0.35, 0.2)	{143}	959	654.38	143.85	204.77
d1	1.0	W	greedy	1	(0.35, 0.25)	{143}	959	654.38	95.9	172.06
d1	1.0	W	greedy	1	(0.35, 0.3)	{143}	959	654.38	47.95	139.34
d1	1.0	W	greedy	1	(0.35, 0.35)	{143}	959	654.38	0.0	106.62
d1	1.0	W	greedy	1	(0.35, 0.4)	{143}	959	654.38	-47.95	73.9
d1	1.0	W	greedy	1	(0.35, 0.45)	{143}	959	654.38	-95.9	41.18
d1	1.0	W	greedy	1	(0.35, 0.5)	{143}	959	654.38	-143.85	8.46
d1	1.0	W	greedy	1	(0.35, 0.55)	{143}	959	654.38	-191.8	-24.26
d1	1.0	W	greedy	1	(0.35, 0.6)	{143}	959	654.38	-239.75	-56.98
d1	1.0	W	greedy	1	(0.35, 0.65)	{143}	959	654.38	-287.7	-89.69
d1	1.0	W	greedy	1	(0.35, 0.7)	{143}	959	654.38	-335.65	-122.41
d1	1.0	W	greedy	1	(0.35, 0.75)	{143}	959	654.38	-383.6	-155.13
d1	1.0	W	greedy	1	(0.35, 0.8)	{143}	959	654.38	-431.55	-187.85
d1	1.0	W	greedy	1	(0.35, 0.85)	{143}	959	654.38	-479.5	-220.57
d1	1.0	W	greedy	1	(0.35, 0.9)	{143}	959	654.38	-527.45	-253.29
d1	1.0	W	greedy	1	(0.35, 0.95)	{143}	959	654.38	-575.4	-286.01
d1	1.0	W	greedy	1	(0.35, 1.0)	{143}	959	654.38	-623.35	-318.73
d1	1.0	W	greedy	1	(0.4, 0.0)	{53}	821	562.28	328.4	328.4
d1	1.0	W	greedy	1	(0.4, 0.05)	{53}	821	562.28	287.35	300.29
d1	1.0	W	greedy	1	(0.4, 0.1)	{53}	821	562.28	246.3	272.17
d1	1.0	W	greedy	1	(0.4, 0.15)	{143}	959	654.38	239.75	285.44
d1	1.0	W	greedy	1	(0.4, 0.2)	{143}	959	654.38	191.8	252.72
d1	1.0	W	greedy	1	(0.4, 0.25)	{143}	959	654.38	143.85	220.01
d1	1.0	W	greedy	1	(0.4, 0.3)	{143}	959	654.38	95.9	187.29
d1	1.0	W	greedy	1	(0.4, 0.35)	{143}	959	654.38	47.95	154.57
d1	1.0	W	greedy	1	(0.4, 0.4)	{143}	959	654.38	0.0	121.85
d1	1.0	W	greedy	1	(0.4, 0.45)	{143}	959	654.38	-47.95	89.13
d1	1.0	W	greedy	1	(0.4, 0.5)	{143}	959	654.38	-95.9	56.41
d1	1.0	W	greedy	1	(0.4, 0.55)	{143}	959	654.38	-143.85	23.69
d1	1.0	W	greedy	1	(0.4, 0.6)	{143}	959	654.38	-191.8	-9.03
d1	1.0	W	greedy	1	(0.4, 0.65)	{143}	959	654.38	-239.75	-41.74
d1	1.0	W	greedy	1	(0.4, 0.7)	{143}	959	654.38	-287.7	-74.46
d1	1.0	W	greedy	1	(0.4, 0.75)	{143}	959	654.38	-335.65	-107.18
d1	1.0	W	greedy	1	(0.4, 0.8)	{143}	959	654.38	-383.6	-139.9
d1	1.0	W	greedy	1	(0.4, 0.85)	{143}	959	654.38	-431.55	-172.62
d1	1.0	W	greedy	1	(0.4, 0.9)	{143}	959	654.38	-479.5	-205.34
d1	1.0	W	greedy	1	(0.4, 0.95)	{143}	959	654.38	-527.45	-238.06
d1	1.0	W	greedy	1	(0.4, 1.0)	{143}	959	654.38	-575.4	-270.78
d1	1.0	W	greedy	1	(0.45, 0.0)	{53}	821	562.28	369.45	369.45
d1	1.0	W	greedy	1	(0.45, 0.05)	{53}	821	562.28	328.4	341.34
d1	1.0	W	greedy	1	(0.45, 0.1)	{53}	821	562.28	287.35	313.22
d1	1.0	W	greedy	1	(0.45, 0.15)	{143}	959	654.38	287.7	333.39
d1	1.0	W	greedy	1	(0.45, 0.2)	{143}	959	654.38	239.75	300.67
d1	1.0	W	greedy	1	(0.45, 0.25)	{143}	959	654.38	191.8	267.96
d1	1.0	W	greedy	1	(0.45, 0.3)	{143}	959	654.38	143.85	235.24
d1	1.0	W	greedy	1	(0.45, 0.35)	{143}	959	654.38	95.9	202.52
d1	1.0	W	greedy	1	(0.45, 0.4)	{143}	959	654.38	47.95	169.8
d1	1.0	W	greedy	1	(0.45, 0.45)	{143}	959	654.38	0.0	137.08
d1	1.0	W	greedy	1	(0.45, 0.5)	{143}	959	654.38	-47.95	104.36
d1	1.0	W	greedy	1	(0.45, 0.55)	{143}	959	654.38	-95.9	71.64
d1	1.0	W	greedy	1	(0.45, 0.6)	{143}	959	654.38	-143.85	38.92
d1	1.0	W	greedy	1	(0.45, 0.65)	{143}	959	654.38	-191.8	6.21
d1	1.0	W	greedy	1	(0.45, 0.7)	{143}	959	654.38	-239.75	-26.51
d1	1.0	W	greedy	1	(0.45, 0.75)	{143}	959	654.38	-287.7	-59.23
d1	1.0	W	greedy	1	(0.45, 0.8)	{143}	959	654.38	-335.65	-91.95
d1	1.0	W	greedy	1	(0.45, 0.85)	{143}	959	654.38	-383.6	-124.67
d1	1.0	W	greedy	1	(0.45, 0.9)	{143}	959	654.38	-431.55	-157.39
d1	1.0	W	greedy	1	(0.45, 0.95)	{143}	959	654.38	-479.5	-190.11
d1	1.0	W	greedy	1	(0.45, 1.0)	{143}	959	654.38	-527.45	-222.83
d1	1.0	W	greedy	1	(0.5, 0.0)	{53}	821	562.28	410.5	410.5
d1	1.0	W	greedy	1	(0.5, 0.05)	{53}	821	562.28	369.45	382.39
d1	1.0	W	greedy	1	(0.5, 0.1)	{53}	821	562.28	328.4	354.27
d1	1.0	W	greedy	1	(0.5, 0.15)	{143}	959	654.38	335.65	381.34
d1	1.0	W	greedy	1	(0.5, 0.2)	{143}	959	654.38	287.7	348.62
d1	1.0	W	greedy	1	(0.5, 0.25)	{143}	959	654.38	239.75	315.91
d1	1.0	W	greedy	1	(0.5, 0.3)	{143}	959	654.38	191.8	283.19
d1	1.0	W	greedy	1	(0.5, 0.35)	{143}	959	654.38	143.85	250.47
d1	1.0	W	greedy	1	(0.5, 0.4)	{143}	959	654.38	95.9	217.75
d1	1.0	W	greedy	1	(0.5, 0.45)	{143}	959	654.38	47.95	185.03
d1	1.0	W	greedy	1	(0.5, 0.5)	{143}	959	654.38	0.0	152.31
d1	1.0	W	greedy	1	(0.5, 0.55)	{143}	959	654.38	-47.95	119.59
d1	1.0	W	greedy	1	(0.5, 0.6)	{143}	959	654.38	-95.9	86.87
d1	1.0	W	greedy	1	(0.5, 0.65)	{143}	959	654.38	-143.85	54.16
d1	1.0	W	greedy	1	(0.5, 0.7)	{143}	959	654.38	-191.8	21.44
d1	1.0	W	greedy	1	(0.5, 0.75)	{143}	959	654.38	-239.75	-11.28
d1	1.0	W	greedy	1	(0.5, 0.8)	{143}	959	654.38	-287.7	-44.0
d1	1.0	W	greedy	1	(0.5, 0.85)	{143}	959	654.38	-335.65	-76.72
d1	1.0	W	greedy	1	(0.5, 0.9)	{143}	959	654.38	-383.6	-109.44
d1	1.0	W	greedy	1	(0.5, 0.95)	{143}	959	654.38	-431.55	-142.16
d1	1.0	W	greedy	1	(0.5, 1.0)	{143}	959	654.38	-479.5	-174.88
d1	1.0	W	greedy	1	(0.55, 0.0)	{53}	793	547.85	436.15	436.15
d1	1.0	W	greedy	1	(0.55, 0.05)	{53}	793	547.85	396.5	408.76
d1	1.0	W	greedy	1	(0.55, 0.1)	{53}	793	547.85	356.85	381.36
d1	1.0	W	greedy	1	(0.55, 0.15)	{143}	929	638.92	371.6	415.11
d1	1.0	W	greedy	1	(0.55, 0.2)	{143}	929	638.92	325.15	383.17
d1	1.0	W	greedy	1	(0.55, 0.25)	{143}	929	638.92	278.7	351.22
d1	1.0	W	greedy	1	(0.55, 0.3)	{143}	929	638.92	232.25	319.27
d1	1.0	W	greedy	1	(0.55, 0.35)	{143}	929	638.92	185.8	287.33
d1	1.0	W	greedy	1	(0.55, 0.4)	{143}	929	638.92	139.35	255.38
d1	1.0	W	greedy	1	(0.55, 0.45)	{143}	929	638.92	92.9	223.44
d1	1.0	W	greedy	1	(0.55, 0.5)	{143}	929	638.92	46.45	191.49
d1	1.0	W	greedy	1	(0.55, 0.55)	{143}	929	638.92	0.0	159.54
d1	1.0	W	greedy	1	(0.55, 0.6)	{143}	929	638.92	-46.45	127.6
d1	1.0	W	greedy	1	(0.55, 0.65)	{143}	929	638.92	-92.9	95.65
d1	1.0	W	greedy	1	(0.55, 0.7)	{143}	929	638.92	-139.35	63.71
d1	1.0	W	greedy	1	(0.55, 0.75)	{143}	929	638.92	-185.8	31.76
d1	1.0	W	greedy	1	(0.55, 0.8)	{143}	929	638.92	-232.25	-0.19
d1	1.0	W	greedy	1	(0.55, 0.85)	{143}	929	638.92	-278.7	-32.13
d1	1.0	W	greedy	1	(0.55, 0.9)	{143}	929	638.92	-325.15	-64.08
d1	1.0	W	greedy	1	(0.55, 0.95)	{143}	929	638.92	-371.6	-96.03
d1	1.0	W	greedy	1	(0.55, 1.0)	{143}	929	638.92	-418.05	-127.97
d1	1.0	W	greedy	1	(0.6, 0.0)	{53}	744	520.61	446.4	446.4
d1	1.0	W	greedy	1	(0.6, 0.05)	{53}	744	520.61	409.2	420.37
d1	1.0	W	greedy	1	(0.6, 0.1)	{53}	744	520.61	372.0	394.34
d1	1.0	W	greedy	1	(0.6, 0.15)	{143}	871	606.67	391.95	431.6
d1	1.0	W	greedy	1	(0.6, 0.2)	{143}	871	606.67	348.4	401.27
d1	1.0	W	greedy	1	(0.6, 0.25)	{143}	871	606.67	304.85	370.93
d1	1.0	W	greedy	1	(0.6, 0.3)	{143}	871	606.67	261.3	340.6
d1	1.0	W	greedy	1	(0.6, 0.35)	{143}	871	606.67	217.75	310.27
d1	1.0	W	greedy	1	(0.6, 0.4)	{143}	871	606.67	174.2	279.93
d1	1.0	W	greedy	1	(0.6, 0.45)	{143}	871	606.67	130.65	249.6
d1	1.0	W	greedy	1	(0.6, 0.5)	{143}	871	606.67	87.1	219.27
d1	1.0	W	greedy	1	(0.6, 0.55)	{143}	871	606.67	43.55	188.93
d1	1.0	W	greedy	1	(0.6, 0.6)	{143}	871	606.67	0.0	158.6
d1	1.0	W	greedy	1	(0.6, 0.65)	{143}	871	606.67	-43.55	128.26
d1	1.0	W	greedy	1	(0.6, 0.7)	{143}	871	606.67	-87.1	97.93
d1	1.0	W	greedy	1	(0.6, 0.75)	{143}	871	606.67	-130.65	67.6
d1	1.0	W	greedy	1	(0.6, 0.8)	{143}	871	606.67	-174.2	37.26
d1	1.0	W	greedy	1	(0.6, 0.85)	{143}	871	606.67	-217.75	6.93
d1	1.0	W	greedy	1	(0.6, 0.9)	{143}	871	606.67	-261.3	-23.4
d1	1.0	W	greedy	1	(0.6, 0.95)	{143}	871	606.67	-304.85	-53.74
d1	1.0	W	greedy	1	(0.6, 1.0)	{143}	871	606.67	-348.4	-84.07
d1	1.0	W	greedy	1	(0.65, 0.0)	{53}	499	365.95	324.35	324.35
d1	1.0	W	greedy	1	(0.65, 0.05)	{53}	499	365.95	299.4	306.05
d1	1.0	W	greedy	1	(0.65, 0.1)	{53}	499	365.95	274.45	287.76
d1	1.0	W	greedy	1	(0.65, 0.15)	{143}	568	415.02	284.0	306.95
d1	1.0	W	greedy	1	(0.65, 0.2)	{143}	568	415.02	255.6	286.2
d1	1.0	W	greedy	1	(0.65, 0.25)	{143}	568	415.02	227.2	265.44
d1	1.0	W	greedy	1	(0.65, 0.3)	{143}	568	415.02	198.8	244.69
d1	1.0	W	greedy	1	(0.65, 0.35)	{143}	568	415.02	170.4	223.94
d1	1.0	W	greedy	1	(0.65, 0.4)	{143}	568	415.02	142.0	203.19
d1	1.0	W	greedy	1	(0.65, 0.45)	{143}	568	415.02	113.6	182.44
d1	1.0	W	greedy	1	(0.65, 0.5)	{143}	568	415.02	85.2	161.69
d1	1.0	W	greedy	1	(0.65, 0.55)	{143}	568	415.02	56.8	140.94
d1	1.0	W	greedy	1	(0.65, 0.6)	{143}	568	415.02	28.4	120.19
d1	1.0	W	greedy	1	(0.65, 0.65)	{143}	568	415.02	0.0	99.43
d1	1.0	W	greedy	1	(0.65, 0.7)	{143}	568	415.02	-28.4	78.68
d1	1.0	W	greedy	1	(0.65, 0.75)	{143}	568	415.02	-56.8	57.93
d1	1.0	W	greedy	1	(0.65, 0.8)	{143}	568	415.02	-85.2	37.18
d1	1.0	W	greedy	1	(0.65, 0.85)	{143}	568	415.02	-113.6	16.43
d1	1.0	W	greedy	1	(0.65, 0.9)	{143}	568	415.02	-142.0	-4.32
d1	1.0	W	greedy	1	(0.65, 0.95)	{143}	568	415.02	-170.4	-25.07
d1	1.0	W	greedy	1	(0.65, 1.0)	{143}	568	415.02	-198.8	-45.82
d1	1.0	W	greedy	1	(0.7, 0.0)	{53}	348	263.84	243.6	243.6
d1	1.0	W	greedy	1	(0.7, 0.05)	{53}	348	263.84	226.2	230.41
d1	1.0	W	greedy	1	(0.7, 0.1)	{53}	348	263.84	208.8	217.22
d1	1.0	W	greedy	1	(0.7, 0.15)	{143}	380	288.15	209.0	222.78
d1	1.0	W	greedy	1	(0.7, 0.2)	{1}	373	292.52	186.5	202.6
d1	1.0	W	greedy	1	(0.7, 0.25)	{1}	373	292.52	167.85	187.97
d1	1.0	W	greedy	1	(0.7, 0.3)	{1}	373	292.52	149.2	173.34
d1	1.0	W	greedy	1	(0.7, 0.35)	{1}	373	292.52	130.55	158.72
d1	1.0	W	greedy	1	(0.7, 0.4)	{1}	373	292.52	111.9	144.09
d1	1.0	W	greedy	1	(0.7, 0.45)	{1}	373	292.52	93.25	129.47
d1	1.0	W	greedy	1	(0.7, 0.5)	{1}	373	292.52	74.6	114.84
d1	1.0	W	greedy	1	(0.7, 0.55)	{1}	373	292.52	55.95	100.21
d1	1.0	W	greedy	1	(0.7, 0.6)	{1}	373	292.52	37.3	85.59
d1	1.0	W	greedy	1	(0.7, 0.65)	{1}	373	292.52	18.65	70.96
