did	lamb	obj	method	budget	scheme	setM	I	W	RI	RW
d1	2.0	I	brute	1	(0.0, 0.2)	(143,)	959	452.702865013774	-191.8	-90.5405730027548
d1	2.0	I	greedy	1	(0.0, 0.2)	{143}	959	452.702865013774	-191.8	-90.5405730027548
d1	2.0	I	h1	1	(0.0, 0.0)	{53}	821	390.48921946740137	0.0	0.0
d1	2.0	I	h2	1	(0.0, 0.2)	{143}	959	452.702865013774	-191.8	-90.5405730027548
