p	alpha	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4
0.0	0.55	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.6000000000000001	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.65	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.7000000000000001	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.75	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.8	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.8500000000000001	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.9	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	0.9500000000000001	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.0	1.0	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.05	0.0	{53}	821	41.050000000000004	562.2787878787877	{53}	562.2787878787877	28.11393939393939	562.2787878787877	{155}	1061	53.050000000000004	720.8878787878791	{53}	821	41.050000000000004	562.2787878787877	{53}	562.2787878787877	28.11393939393939	562.2787878787877	{168, 155}	1434	71.7	972.0454545454546	{53}	821	41.050000000000004	562.2787878787877	{53}	562.2787878787877	28.11393939393939	562.2787878787877	{168, 155, 46}	2141	107.05000000000001	1463.2696969696974	{53}	821	41.050000000000004	562.2787878787877	{53}	562.2787878787877	28.11393939393939	562.2787878787877	{168, 46, 155, 70}	2501	125.05000000000001	1712.7545454545461
0.05	0.05	{53}	821	38.9975	562.2787878787877	{53}	562.2787878787877	26.708242424242417	562.2787878787877	{155}	1061	50.3975	720.8878787878791	{53}	821	38.9975	562.2787878787877	{53}	562.2787878787877	26.708242424242417	562.2787878787877	{168, 155}	1434	68.115	972.0454545454546	{53}	821	38.9975	562.2787878787877	{53}	562.2787878787877	26.708242424242417	562.2787878787877	{168, 155, 46}	2141	101.6975	1463.2696969696974	{53}	821	38.9975	562.2787878787877	{53}	562.2787878787877	26.708242424242417	562.2787878787877	{168, 46, 155, 70}	2501	118.7975	1712.7545454545461
0.05	0.1	{53}	821	36.945	562.2787878787877	{53}	562.2787878787877	25.30254545454545	562.2787878787877	{155}	1061	47.745	720.8878787878791	{53}	821	36.945	562.2787878787877	{53}	562.2787878787877	25.30254545454545	562.2787878787877	{168, 155}	1434	64.53	972.0454545454546	{53}	821	36.945	562.2787878787877	{53}	562.2787878787877	25.30254545454545	562.2787878787877	{168, 155, 46}	2141	96.345	1463.2696969696974	{53}	821	36.945	562.2787878787877	{53}	562.2787878787877	25.30254545454545	562.2787878787877	{168, 46, 155, 70}	2501	112.545	1712.7545454545461
0.05	0.15000000000000002	{53}	821	34.892500000000005	562.2787878787877	{53}	562.2787878787877	23.89684848484848	562.2787878787877	{155}	1061	45.0925	720.8878787878791	{53}	821	34.892500000000005	562.2787878787877	{53}	562.2787878787877	23.89684848484848	562.2787878787877	{168, 155}	1434	60.94500000000001	972.0454545454546	{53}	821	34.892500000000005	562.2787878787877	{53}	562.2787878787877	23.89684848484848	562.2787878787877	{168, 155, 46}	2141	90.9925	1463.2696969696974	{53}	821	34.892500000000005	562.2787878787877	{53}	562.2787878787877	23.89684848484848	562.2787878787877	{168, 46, 155, 70}	2501	106.2925	1712.7545454545461
0.05	0.2	{53}	821	32.84	562.2787878787877	{53}	562.2787878787877	22.49115151515151	562.2787878787877	{155}	1061	42.44	720.8878787878791	{53}	821	32.84	562.2787878787877	{53}	562.2787878787877	22.49115151515151	562.2787878787877	{168, 155}	1434	57.36	972.0454545454546	{53}	821	32.84	562.2787878787877	{53}	562.2787878787877	22.49115151515151	562.2787878787877	{168, 155, 46}	2141	85.64	1463.2696969696974	{53}	821	32.84	562.2787878787877	{53}	562.2787878787877	22.49115151515151	562.2787878787877	{168, 46, 155, 70}	2501	100.04	1712.7545454545461
0.05	0.25	{53}	821	30.787500000000005	562.2787878787877	{53}	562.2787878787877	21.085454545454542	562.2787878787877	{155}	1061	39.78750000000001	720.8878787878791	{53}	821	30.787500000000005	562.2787878787877	{53}	562.2787878787877	21.085454545454542	562.2787878787877	{168, 155}	1434	53.775000000000006	972.0454545454546	{53}	821	30.787500000000005	562.2787878787877	{53}	562.2787878787877	21.085454545454542	562.2787878787877	{168, 155, 46}	2141	80.28750000000001	1463.2696969696974	{53}	821	30.787500000000005	562.2787878787877	{53}	562.2787878787877	21.085454545454542	562.2787878787877	{168, 46, 155, 70}	2501	93.78750000000001	1712.7545454545461
0.05	0.30000000000000004	{53}	821	28.735000000000003	562.2787878787877	{53}	562.2787878787877	19.679757575757574	562.2787878787877	{155}	1061	37.135000000000005	720.8878787878791	{53}	821	28.735000000000003	562.2787878787877	{53}	562.2787878787877	19.679757575757574	562.2787878787877	{168, 155}	1434	50.190000000000005	972.0454545454546	{53}	821	28.735000000000003	562.2787878787877	{53}	562.2787878787877	19.679757575757574	562.2787878787877	{168, 155, 46}	2141	74.935	1463.2696969696974	{53}	821	28.735000000000003	562.2787878787877	{53}	562.2787878787877	19.679757575757574	562.2787878787877	{168, 46, 155, 70}	2501	87.53500000000001	1712.7545454545461
0.05	0.35000000000000003	{53}	821	26.6825	562.2787878787877	{53}	562.2787878787877	18.2740606060606	562.2787878787877	{155}	1061	34.4825	720.8878787878791	{53}	821	26.6825	562.2787878787877	{53}	562.2787878787877	18.2740606060606	562.2787878787877	{168, 155}	1434	46.605000000000004	972.0454545454546	{53}	821	26.6825	562.2787878787877	{53}	562.2787878787877	18.2740606060606	562.2787878787877	{168, 155, 46}	2141	69.5825	1463.2696969696974	{53}	821	26.6825	562.2787878787877	{53}	562.2787878787877	18.2740606060606	562.2787878787877	{168, 46, 155, 70}	2501	81.2825	1712.7545454545461
0.05	0.4	{53}	821	24.63	562.2787878787877	{53}	562.2787878787877	16.868363636363632	562.2787878787877	{155}	1061	31.83	720.8878787878791	{53}	821	24.63	562.2787878787877	{53}	562.2787878787877	16.868363636363632	562.2787878787877	{168, 155}	1434	43.019999999999996	972.0454545454546	{53}	821	24.63	562.2787878787877	{53}	562.2787878787877	16.868363636363632	562.2787878787877	{168, 155, 46}	2141	64.23	1463.2696969696974	{53}	821	24.63	562.2787878787877	{53}	562.2787878787877	16.868363636363632	562.2787878787877	{168, 46, 155, 70}	2501	75.03	1712.7545454545461
0.05	0.45	{53}	821	22.5775	562.2787878787877	{53}	562.2787878787877	15.462666666666664	562.2787878787877	{155}	1061	29.1775	720.8878787878791	{53}	821	22.5775	562.2787878787877	{53}	562.2787878787877	15.462666666666664	562.2787878787877	{168, 155}	1434	39.435	972.0454545454546	{53}	821	22.5775	562.2787878787877	{53}	562.2787878787877	15.462666666666664	562.2787878787877	{168, 155, 46}	2141	58.8775	1463.2696969696974	{53}	821	22.5775	562.2787878787877	{53}	562.2787878787877	15.462666666666664	562.2787878787877	{168, 46, 155, 70}	2501	68.7775	1712.7545454545461
0.05	0.5	{53}	821	20.525000000000002	562.2787878787877	{53}	562.2787878787877	14.056969696969695	562.2787878787877	{155}	1061	26.525000000000002	720.8878787878791	{53}	821	20.525000000000002	562.2787878787877	{53}	562.2787878787877	14.056969696969695	562.2787878787877	{168, 155}	1434	35.85	972.0454545454546	{53}	821	20.525000000000002	562.2787878787877	{53}	562.2787878787877	14.056969696969695	562.2787878787877	{168, 155, 46}	2141	53.525000000000006	1463.2696969696974	{53}	821	20.525000000000002	562.2787878787877	{53}	562.2787878787877	14.056969696969695	562.2787878787877	{168, 46, 155, 70}	2501	62.525000000000006	1712.7545454545461
0.05	0.55	{53}	821	18.4725	562.2787878787877	{53}	562.2787878787877	12.651272727272724	562.2787878787877	{155}	1061	23.8725	720.8878787878791	{53}	821	18.4725	562.2787878787877	{53}	562.2787878787877	12.651272727272724	562.2787878787877	{168, 155}	1434	32.265	972.0454545454546	{53}	821	18.4725	562.2787878787877	{53}	562.2787878787877	12.651272727272724	562.2787878787877	{168, 155, 46}	2141	48.1725	1463.2696969696974	{53}	821	18.4725	562.2787878787877	{53}	562.2787878787877	12.651272727272724	562.2787878787877	{168, 46, 155, 70}	2501	56.2725	1712.7545454545461
0.05	0.6000000000000001	{53}	821	16.419999999999998	562.2787878787877	{53}	562.2787878787877	11.245575757575754	562.2787878787877	{155}	1061	21.219999999999995	720.8878787878791	{53}	821	16.419999999999998	562.2787878787877	{53}	562.2787878787877	11.245575757575754	562.2787878787877	{168, 155}	1434	28.679999999999996	972.0454545454546	{53}	821	16.419999999999998	562.2787878787877	{53}	562.2787878787877	11.245575757575754	562.2787878787877	{168, 155, 46}	2141	42.81999999999999	1463.2696969696974	{53}	821	16.419999999999998	562.2787878787877	{53}	562.2787878787877	11.245575757575754	562.2787878787877	{168, 46, 155, 70}	2501	50.01999999999999	1712.7545454545461
0.05	0.65	{53}	821	14.367500000000001	562.2787878787877	{53}	562.2787878787877	9.839878787878787	562.2787878787877	{155}	1061	18.567500000000003	720.8878787878791	{53}	821	14.367500000000001	562.2787878787877	{53}	562.2787878787877	9.839878787878787	562.2787878787877	{168, 155}	1434	25.095000000000002	972.0454545454546	{53}	821	14.367500000000001	562.2787878787877	{53}	562.2787878787877	9.839878787878787	562.2787878787877	{168, 155, 46}	2141	37.4675	1463.2696969696974	{53}	821	14.367500000000001	562.2787878787877	{53}	562.2787878787877	9.839878787878787	562.2787878787877	{168, 46, 155, 70}	2501	43.767500000000005	1712.7545454545461
0.05	0.7000000000000001	{53}	821	12.315	562.2787878787877	{53}	562.2787878787877	8.434181818181816	562.2787878787877	{155}	1061	15.915	720.8878787878791	{53}	821	12.315	562.2787878787877	{53}	562.2787878787877	8.434181818181816	562.2787878787877	{168, 155}	1434	21.509999999999998	972.0454545454546	{53}	821	12.315	562.2787878787877	{53}	562.2787878787877	8.434181818181816	562.2787878787877	{168, 155, 46}	2141	32.115	1463.2696969696974	{53}	821	12.315	562.2787878787877	{53}	562.2787878787877	8.434181818181816	562.2787878787877	{168, 46, 155, 70}	2501	37.515	1712.7545454545461
0.05	0.75	{53}	821	10.262499999999998	562.2787878787877	{53}	562.2787878787877	7.028484848484845	562.2787878787877	{155}	1061	13.262499999999998	720.8878787878791	{53}	821	10.262499999999998	562.2787878787877	{53}	562.2787878787877	7.028484848484845	562.2787878787877	{168, 155}	1434	17.924999999999997	972.0454545454546	{53}	821	10.262499999999998	562.2787878787877	{53}	562.2787878787877	7.028484848484845	562.2787878787877	{168, 155, 46}	2141	26.762499999999996	1463.2696969696974	{53}	821	10.262499999999998	562.2787878787877	{53}	562.2787878787877	7.028484848484845	562.2787878787877	{168, 46, 155, 70}	2501	31.262499999999992	1712.7545454545461
0.05	0.8	{53}	821	8.209999999999996	562.2787878787877	{53}	562.2787878787877	5.622787878787874	562.2787878787877	{155}	1061	10.609999999999994	720.8878787878791	{53}	821	8.209999999999996	562.2787878787877	{53}	562.2787878787877	5.622787878787874	562.2787878787877	{168, 155}	1434	14.339999999999993	972.0454545454546	{53}	821	8.209999999999996	562.2787878787877	{53}	562.2787878787877	5.622787878787874	562.2787878787877	{168, 155, 46}	2141	21.40999999999999	1463.2696969696974	{53}	821	8.209999999999996	562.2787878787877	{53}	562.2787878787877	5.622787878787874	562.2787878787877	{168, 46, 155, 70}	2501	25.009999999999987	1712.7545454545461
0.05	0.8500000000000001	{53}	821	6.157499999999994	562.2787878787877	{53}	562.2787878787877	4.217090909090904	562.2787878787877	{155}	1061	7.9574999999999925	720.8878787878791	{53}	821	6.157499999999994	562.2787878787877	{53}	562.2787878787877	4.217090909090904	562.2787878787877	{168, 155}	1434	10.75499999999999	972.0454545454546	{53}	821	6.157499999999994	562.2787878787877	{53}	562.2787878787877	4.217090909090904	562.2787878787877	{168, 155, 46}	2141	16.057499999999983	1463.2696969696974	{53}	821	6.157499999999994	562.2787878787877	{53}	562.2787878787877	4.217090909090904	562.2787878787877	{168, 46, 155, 70}	2501	18.757499999999983	1712.7545454545461
0.05	0.9	{53}	821	4.104999999999998	562.2787878787877	{53}	562.2787878787877	2.811393939393937	562.2787878787877	{155}	1061	5.304999999999997	720.8878787878791	{53}	821	4.104999999999998	562.2787878787877	{53}	562.2787878787877	2.811393939393937	562.2787878787877	{168, 155}	1434	7.169999999999996	972.0454545454546	{53}	821	4.104999999999998	562.2787878787877	{53}	562.2787878787877	2.811393939393937	562.2787878787877	{168, 155, 46}	2141	10.704999999999995	1463.2696969696974	{53}	821	4.104999999999998	562.2787878787877	{53}	562.2787878787877	2.811393939393937	562.2787878787877	{168, 46, 155, 70}	2501	12.504999999999994	1712.7545454545461
0.05	0.9500000000000001	{53}	821	2.052499999999996	562.2787878787877	{53}	562.2787878787877	1.4056969696969668	562.2787878787877	{155}	1061	2.652499999999995	720.8878787878791	{53}	821	2.052499999999996	562.2787878787877	{53}	562.2787878787877	1.4056969696969668	562.2787878787877	{168, 155}	1434	3.5849999999999933	972.0454545454546	{53}	821	2.052499999999996	562.2787878787877	{53}	562.2787878787877	1.4056969696969668	562.2787878787877	{168, 155, 46}	2141	5.35249999999999	1463.2696969696974	{53}	821	2.052499999999996	562.2787878787877	{53}	562.2787878787877	1.4056969696969668	562.2787878787877	{168, 46, 155, 70}	2501	6.252499999999988	1712.7545454545461
0.05	1.0	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{155}	1061	0.0	720.8878787878791	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155}	1434	0.0	972.0454545454546	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 155, 46}	2141	0.0	1463.2696969696974	{53}	821	0.0	562.2787878787877	{53}	562.2787878787877	0.0	562.2787878787877	{168, 46, 155, 70}	2501	0.0	1712.7545454545461
0.1	0.0	{53}	821	82.10000000000001	562.2787878787877	{53}	562.2787878787877	56.22787878787878	562.2787878787877	{155}	1061	106.10000000000001	720.8878787878791	{53}	821	82.10000000000001	562.2787878787877	{53}	562.2787878787877	56.22787878787878	562.2787878787877	{168, 155}	1434	143.4	972.0454545454546	{53}	821	82.10000000000001	562.2787878787877	{53}	562.2787878787877	56.22787878787878	562.2787878787877	{168, 155, 46}	2141	214.10000000000002	1463.2696969696974	{53}	821	82.10000000000001	562.2787878787877	{53}	562.2787878787877	56.22787878787878	562.2787878787877	{168, 46, 155, 70}	2501	250.10000000000002	1712.7545454545461
0.1	0.05	{53}	821	77.995	562.2787878787877	{53}	562.2787878787877	53.416484848484835	562.2787878787877	{155}	1061	100.795	720.8878787878791	{53}	821	77.995	562.2787878787877	{53}	562.2787878787877	53.416484848484835	562.2787878787877	{168, 155}	1434	136.23	972.0454545454546	{53}	821	77.995	562.2787878787877	{53}	562.2787878787877	53.416484848484835	562.2787878787877	{168, 155, 46}	2141	203.395	1463.2696969696974	{53}	821	77.995	562.2787878787877	{53}	562.2787878787877	53.416484848484835	562.2787878787877	{168, 46, 155, 70}	2501	237.595	1712.7545454545461
0.1	0.1	{53}	821	73.89	562.2787878787877	{53}	562.2787878787877	50.6050909090909	562.2787878787877	{155}	1061	95.49	720.8878787878791	{53}	821	73.89	562.2787878787877	{53}	562.2787878787877	50.6050909090909	562.2787878787877	{168, 155}	1434	129.06	972.0454545454546	{53}	821	73.89	562.2787878787877	{53}	562.2787878787877	50.6050909090909	562.2787878787877	{168, 155, 46}	2141	192.69	1463.2696969696974	{53}	821	73.89	562.2787878787877	{53}	562.2787878787877	50.6050909090909	562.2787878787877	{168, 46, 155, 70}	2501	225.09	1712.7545454545461
0.1	0.15000000000000002	{53}	821	69.78500000000001	562.2787878787877	{53}	562.2787878787877	47.79369696969696	562.2787878787877	{155}	1061	90.185	720.8878787878791	{53}	821	69.78500000000001	562.2787878787877	{53}	562.2787878787877	47.79369696969696	562.2787878787877	{168, 155}	1434	121.89000000000001	972.0454545454546	{53}	821	69.78500000000001	562.2787878787877	{53}	562.2787878787877	47.79369696969696	562.2787878787877	{168, 155, 46}	2141	181.985	1463.2696969696974	{53}	821	69.78500000000001	562.2787878787877	{53}	562.2787878787877	47.79369696969696	562.2787878787877	{168, 46, 155, 70}	2501	212.585	1712.7545454545461
