p	alpha	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4
p	alpha	brute	brute	brute	brute	greedy	greedy	greedy	greedy	h1	h1	h1	h1	brute	brute	brute	brute	greedy	greedy	greedy	greedy	h1	h1	h1	h1	brute	brute	brute	brute	greedy	greedy	greedy	greedy	h1	h1	h1	h1	brute	brute	brute	brute	greedy	greedy	greedy	greedy	h1	h1	h1	h1
p	alpha	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw	M	increase	rev	sw
0.0	0.55	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.6000000000000001	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.65	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.7000000000000001	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.75	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.8	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.8500000000000001	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.9	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	0.9500000000000001	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.0	1.0	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.05	0.0	{53}	821	41.050000000000004	275.01438088877757	{53}	275.01438088877757	13.75071904443888	275.01438088877757	{155}	1061	53.050000000000004	345.66858916993635	{53}	821	41.050000000000004	275.01438088877757	{53}	275.01438088877757	13.75071904443888	275.01438088877757	{168, 155}	1434	71.7	463.80748451456714	{53}	821	41.050000000000004	275.01438088877757	{53}	275.01438088877757	13.75071904443888	275.01438088877757	{168, 155, 46}	2141	107.05000000000001	713.2033902384728	{53}	821	41.050000000000004	275.01438088877757	{53}	275.01438088877757	13.75071904443888	275.01438088877757	{168, 46, 155, 70}	2501	125.05000000000001	838.7613561232156
0.05	0.05	{53}	821	38.9975	275.01438088877757	{53}	275.01438088877757	13.063183092216935	275.01438088877757	{155}	1061	50.3975	345.66858916993635	{53}	821	38.9975	275.01438088877757	{53}	275.01438088877757	13.063183092216935	275.01438088877757	{168, 155}	1434	68.115	463.80748451456714	{53}	821	38.9975	275.01438088877757	{53}	275.01438088877757	13.063183092216935	275.01438088877757	{168, 155, 46}	2141	101.6975	713.2033902384728	{53}	821	38.9975	275.01438088877757	{53}	275.01438088877757	13.063183092216935	275.01438088877757	{168, 46, 155, 70}	2501	118.7975	838.7613561232156
0.05	0.1	{53}	821	36.945	275.01438088877757	{53}	275.01438088877757	12.37564713999499	275.01438088877757	{155}	1061	47.745	345.66858916993635	{53}	821	36.945	275.01438088877757	{53}	275.01438088877757	12.37564713999499	275.01438088877757	{168, 155}	1434	64.53	463.80748451456714	{53}	821	36.945	275.01438088877757	{53}	275.01438088877757	12.37564713999499	275.01438088877757	{168, 155, 46}	2141	96.345	713.2033902384728	{53}	821	36.945	275.01438088877757	{53}	275.01438088877757	12.37564713999499	275.01438088877757	{168, 46, 155, 70}	2501	112.545	838.7613561232156
0.05	0.15000000000000002	{53}	821	34.892500000000005	275.01438088877757	{53}	275.01438088877757	11.688111187773048	275.01438088877757	{155}	1061	45.0925	345.66858916993635	{53}	821	34.892500000000005	275.01438088877757	{53}	275.01438088877757	11.688111187773048	275.01438088877757	{168, 155}	1434	60.94500000000001	463.80748451456714	{53}	821	34.892500000000005	275.01438088877757	{53}	275.01438088877757	11.688111187773048	275.01438088877757	{168, 155, 46}	2141	90.9925	713.2033902384728	{53}	821	34.892500000000005	275.01438088877757	{53}	275.01438088877757	11.688111187773048	275.01438088877757	{168, 46, 155, 70}	2501	106.2925	838.7613561232156
0.05	0.2	{53}	821	32.84	275.01438088877757	{53}	275.01438088877757	11.000575235551104	275.01438088877757	{155}	1061	42.44	345.66858916993635	{53}	821	32.84	275.01438088877757	{53}	275.01438088877757	11.000575235551104	275.01438088877757	{168, 155}	1434	57.36	463.80748451456714	{53}	821	32.84	275.01438088877757	{53}	275.01438088877757	11.000575235551104	275.01438088877757	{168, 155, 46}	2141	85.64	713.2033902384728	{53}	821	32.84	275.01438088877757	{53}	275.01438088877757	11.000575235551104	275.01438088877757	{168, 46, 155, 70}	2501	100.04	838.7613561232156
0.05	0.25	{53}	821	30.787500000000005	275.01438088877757	{53}	275.01438088877757	10.31303928332916	275.01438088877757	{155}	1061	39.78750000000001	345.66858916993635	{53}	821	30.787500000000005	275.01438088877757	{53}	275.01438088877757	10.31303928332916	275.01438088877757	{168, 155}	1434	53.775000000000006	463.80748451456714	{53}	821	30.787500000000005	275.01438088877757	{53}	275.01438088877757	10.31303928332916	275.01438088877757	{168, 155, 46}	2141	80.28750000000001	713.2033902384728	{53}	821	30.787500000000005	275.01438088877757	{53}	275.01438088877757	10.31303928332916	275.01438088877757	{168, 46, 155, 70}	2501	93.78750000000001	838.7613561232156
0.05	0.30000000000000004	{53}	821	28.735000000000003	275.01438088877757	{53}	275.01438088877757	9.625503331107216	275.01438088877757	{155}	1061	37.135000000000005	345.66858916993635	{53}	821	28.735000000000003	275.01438088877757	{53}	275.01438088877757	9.625503331107216	275.01438088877757	{168, 155}	1434	50.190000000000005	463.80748451456714	{53}	821	28.735000000000003	275.01438088877757	{53}	275.01438088877757	9.625503331107216	275.01438088877757	{168, 155, 46}	2141	74.935	713.2033902384728	{53}	821	28.735000000000003	275.01438088877757	{53}	275.01438088877757	9.625503331107216	275.01438088877757	{168, 46, 155, 70}	2501	87.53500000000001	838.7613561232156
0.05	0.35000000000000003	{53}	821	26.6825	275.01438088877757	{53}	275.01438088877757	8.937967378885272	275.01438088877757	{155}	1061	34.4825	345.66858916993635	{53}	821	26.6825	275.01438088877757	{53}	275.01438088877757	8.937967378885272	275.01438088877757	{168, 155}	1434	46.605000000000004	463.80748451456714	{53}	821	26.6825	275.01438088877757	{53}	275.01438088877757	8.937967378885272	275.01438088877757	{168, 155, 46}	2141	69.5825	713.2033902384728	{53}	821	26.6825	275.01438088877757	{53}	275.01438088877757	8.937967378885272	275.01438088877757	{168, 46, 155, 70}	2501	81.2825	838.7613561232156
0.05	0.4	{53}	821	24.63	275.01438088877757	{53}	275.01438088877757	8.250431426663326	275.01438088877757	{155}	1061	31.83	345.66858916993635	{53}	821	24.63	275.01438088877757	{53}	275.01438088877757	8.250431426663326	275.01438088877757	{168, 155}	1434	43.019999999999996	463.80748451456714	{53}	821	24.63	275.01438088877757	{53}	275.01438088877757	8.250431426663326	275.01438088877757	{168, 155, 46}	2141	64.23	713.2033902384728	{53}	821	24.63	275.01438088877757	{53}	275.01438088877757	8.250431426663326	275.01438088877757	{168, 46, 155, 70}	2501	75.03	838.7613561232156
0.05	0.45	{53}	821	22.5775	275.01438088877757	{53}	275.01438088877757	7.562895474441383	275.01438088877757	{155}	1061	29.1775	345.66858916993635	{53}	821	22.5775	275.01438088877757	{53}	275.01438088877757	7.562895474441383	275.01438088877757	{168, 155}	1434	39.435	463.80748451456714	{53}	821	22.5775	275.01438088877757	{53}	275.01438088877757	7.562895474441383	275.01438088877757	{168, 155, 46}	2141	58.8775	713.2033902384728	{53}	821	22.5775	275.01438088877757	{53}	275.01438088877757	7.562895474441383	275.01438088877757	{168, 46, 155, 70}	2501	68.7775	838.7613561232156
0.05	0.5	{53}	821	20.525000000000002	275.01438088877757	{53}	275.01438088877757	6.87535952221944	275.01438088877757	{155}	1061	26.525000000000002	345.66858916993635	{53}	821	20.525000000000002	275.01438088877757	{53}	275.01438088877757	6.87535952221944	275.01438088877757	{168, 155}	1434	35.85	463.80748451456714	{53}	821	20.525000000000002	275.01438088877757	{53}	275.01438088877757	6.87535952221944	275.01438088877757	{168, 155, 46}	2141	53.525000000000006	713.2033902384728	{53}	821	20.525000000000002	275.01438088877757	{53}	275.01438088877757	6.87535952221944	275.01438088877757	{168, 46, 155, 70}	2501	62.525000000000006	838.7613561232156
0.05	0.55	{53}	821	18.4725	275.01438088877757	{53}	275.01438088877757	6.187823569997495	275.01438088877757	{155}	1061	23.8725	345.66858916993635	{53}	821	18.4725	275.01438088877757	{53}	275.01438088877757	6.187823569997495	275.01438088877757	{168, 155}	1434	32.265	463.80748451456714	{53}	821	18.4725	275.01438088877757	{53}	275.01438088877757	6.187823569997495	275.01438088877757	{168, 155, 46}	2141	48.1725	713.2033902384728	{53}	821	18.4725	275.01438088877757	{53}	275.01438088877757	6.187823569997495	275.01438088877757	{168, 46, 155, 70}	2501	56.2725	838.7613561232156
0.05	0.6000000000000001	{53}	821	16.419999999999998	275.01438088877757	{53}	275.01438088877757	5.500287617775551	275.01438088877757	{155}	1061	21.219999999999995	345.66858916993635	{53}	821	16.419999999999998	275.01438088877757	{53}	275.01438088877757	5.500287617775551	275.01438088877757	{168, 155}	1434	28.679999999999996	463.80748451456714	{53}	821	16.419999999999998	275.01438088877757	{53}	275.01438088877757	5.500287617775551	275.01438088877757	{168, 155, 46}	2141	42.81999999999999	713.2033902384728	{53}	821	16.419999999999998	275.01438088877757	{53}	275.01438088877757	5.500287617775551	275.01438088877757	{168, 46, 155, 70}	2501	50.01999999999999	838.7613561232156
0.05	0.65	{53}	821	14.367500000000001	275.01438088877757	{53}	275.01438088877757	4.812751665553608	275.01438088877757	{155}	1061	18.567500000000003	345.66858916993635	{53}	821	14.367500000000001	275.01438088877757	{53}	275.01438088877757	4.812751665553608	275.01438088877757	{168, 155}	1434	25.095000000000002	463.80748451456714	{53}	821	14.367500000000001	275.01438088877757	{53}	275.01438088877757	4.812751665553608	275.01438088877757	{168, 155, 46}	2141	37.4675	713.2033902384728	{53}	821	14.367500000000001	275.01438088877757	{53}	275.01438088877757	4.812751665553608	275.01438088877757	{168, 46, 155, 70}	2501	43.767500000000005	838.7613561232156
0.05	0.7000000000000001	{53}	821	12.315	275.01438088877757	{53}	275.01438088877757	4.125215713331663	275.01438088877757	{155}	1061	15.915	345.66858916993635	{53}	821	12.315	275.01438088877757	{53}	275.01438088877757	4.125215713331663	275.01438088877757	{168, 155}	1434	21.509999999999998	463.80748451456714	{53}	821	12.315	275.01438088877757	{53}	275.01438088877757	4.125215713331663	275.01438088877757	{168, 155, 46}	2141	32.115	713.2033902384728	{53}	821	12.315	275.01438088877757	{53}	275.01438088877757	4.125215713331663	275.01438088877757	{168, 46, 155, 70}	2501	37.515	838.7613561232156
0.05	0.75	{53}	821	10.262499999999998	275.01438088877757	{53}	275.01438088877757	3.437679761109719	275.01438088877757	{155}	1061	13.262499999999998	345.66858916993635	{53}	821	10.262499999999998	275.01438088877757	{53}	275.01438088877757	3.437679761109719	275.01438088877757	{168, 155}	1434	17.924999999999997	463.80748451456714	{53}	821	10.262499999999998	275.01438088877757	{53}	275.01438088877757	3.437679761109719	275.01438088877757	{168, 155, 46}	2141	26.762499999999996	713.2033902384728	{53}	821	10.262499999999998	275.01438088877757	{53}	275.01438088877757	3.437679761109719	275.01438088877757	{168, 46, 155, 70}	2501	31.262499999999992	838.7613561232156
0.05	0.8	{53}	821	8.209999999999996	275.01438088877757	{53}	275.01438088877757	2.750143808887774	275.01438088877757	{155}	1061	10.609999999999994	345.66858916993635	{53}	821	8.209999999999996	275.01438088877757	{53}	275.01438088877757	2.750143808887774	275.01438088877757	{168, 155}	1434	14.339999999999993	463.80748451456714	{53}	821	8.209999999999996	275.01438088877757	{53}	275.01438088877757	2.750143808887774	275.01438088877757	{168, 155, 46}	2141	21.40999999999999	713.2033902384728	{53}	821	8.209999999999996	275.01438088877757	{53}	275.01438088877757	2.750143808887774	275.01438088877757	{168, 46, 155, 70}	2501	25.009999999999987	838.7613561232156
0.05	0.8500000000000001	{53}	821	6.157499999999994	275.01438088877757	{53}	275.01438088877757	2.0626078566658297	275.01438088877757	{155}	1061	7.9574999999999925	345.66858916993635	{53}	821	6.157499999999994	275.01438088877757	{53}	275.01438088877757	2.0626078566658297	275.01438088877757	{168, 155}	1434	10.75499999999999	463.80748451456714	{53}	821	6.157499999999994	275.01438088877757	{53}	275.01438088877757	2.0626078566658297	275.01438088877757	{168, 155, 46}	2141	16.057499999999983	713.2033902384728	{53}	821	6.157499999999994	275.01438088877757	{53}	275.01438088877757	2.0626078566658297	275.01438088877757	{168, 46, 155, 70}	2501	18.757499999999983	838.7613561232156
0.05	0.9	{53}	821	4.104999999999998	275.01438088877757	{53}	275.01438088877757	1.375071904443887	275.01438088877757	{155}	1061	5.304999999999997	345.66858916993635	{53}	821	4.104999999999998	275.01438088877757	{53}	275.01438088877757	1.375071904443887	275.01438088877757	{168, 155}	1434	7.169999999999996	463.80748451456714	{53}	821	4.104999999999998	275.01438088877757	{53}	275.01438088877757	1.375071904443887	275.01438088877757	{168, 155, 46}	2141	10.704999999999995	713.2033902384728	{53}	821	4.104999999999998	275.01438088877757	{53}	275.01438088877757	1.375071904443887	275.01438088877757	{168, 46, 155, 70}	2501	12.504999999999994	838.7613561232156
0.05	0.9500000000000001	{53}	821	2.052499999999996	275.01438088877757	{53}	275.01438088877757	0.6875359522219426	275.01438088877757	{155}	1061	2.652499999999995	345.66858916993635	{53}	821	2.052499999999996	275.01438088877757	{53}	275.01438088877757	0.6875359522219426	275.01438088877757	{168, 155}	1434	3.5849999999999933	463.80748451456714	{53}	821	2.052499999999996	275.01438088877757	{53}	275.01438088877757	0.6875359522219426	275.01438088877757	{168, 155, 46}	2141	5.35249999999999	713.2033902384728	{53}	821	2.052499999999996	275.01438088877757	{53}	275.01438088877757	0.6875359522219426	275.01438088877757	{168, 46, 155, 70}	2501	6.252499999999988	838.7613561232156
0.05	1.0	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{155}	1061	0.0	345.66858916993635	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155}	1434	0.0	463.80748451456714	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 155, 46}	2141	0.0	713.2033902384728	{53}	821	0.0	275.01438088877757	{53}	275.01438088877757	0.0	275.01438088877757	{168, 46, 155, 70}	2501	0.0	838.7613561232156
0.1	0.0	{53}	821	82.10000000000001	275.01438088877757	{53}	275.01438088877757	27.50143808887776	275.01438088877757	{155}	1061	106.10000000000001	345.66858916993635	{53}	821	82.10000000000001	275.01438088877757	{53}	275.01438088877757	27.50143808887776	275.01438088877757	{168, 155}	1434	143.4	463.80748451456714	{53}	821	82.10000000000001	275.01438088877757	{53}	275.01438088877757	27.50143808887776	275.01438088877757	{168, 155, 46}	2141	214.10000000000002	713.2033902384728	{53}	821	82.10000000000001	275.01438088877757	{53}	275.01438088877757	27.50143808887776	275.01438088877757	{168, 46, 155, 70}	2501	250.10000000000002	838.7613561232156
0.1	0.05	{53}	821	77.995	275.01438088877757	{53}	275.01438088877757	26.12636618443387	275.01438088877757	{155}	1061	100.795	345.66858916993635	{53}	821	77.995	275.01438088877757	{53}	275.01438088877757	26.12636618443387	275.01438088877757	{168, 155}	1434	136.23	463.80748451456714	{53}	821	77.995	275.01438088877757	{53}	275.01438088877757	26.12636618443387	275.01438088877757	{168, 155, 46}	2141	203.395	713.2033902384728	{53}	821	77.995	275.01438088877757	{53}	275.01438088877757	26.12636618443387	275.01438088877757	{168, 46, 155, 70}	2501	237.595	838.7613561232156
0.1	0.1	{53}	821	73.89	275.01438088877757	{53}	275.01438088877757	24.75129427998998	275.01438088877757	{155}	1061	95.49	345.66858916993635	{53}	821	73.89	275.01438088877757	{53}	275.01438088877757	24.75129427998998	275.01438088877757	{168, 155}	1434	129.06	463.80748451456714	{53}	821	73.89	275.01438088877757	{53}	275.01438088877757	24.75129427998998	275.01438088877757	{168, 155, 46}	2141	192.69	713.2033902384728	{53}	821	73.89	275.01438088877757	{53}	275.01438088877757	24.75129427998998	275.01438088877757	{168, 46, 155, 70}	2501	225.09	838.7613561232156
